run_id,seed,start,lr,iter,J,best_J,legacy_pmp_gap,projected_gradient_residual,u_min,u_max,u_mean
1,0,mid,0.05,1400,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,1500,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,1600,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,1700,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,1800,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,1900,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,2000,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,2100,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,2200,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,2300,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,2400,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
1,0,mid,0.05,2500,375.7140878512672,375.7140878512672,2.9579444037154254,0.0,0.0,3.0,1.3432835820895523
2,0,mid,0.1,1,395.5361945611121,399.89348193062773,41.88086708972814,0.6720948696124107,1.400000002,1.5999999988253546,1.4696517433793888
2,0,mid,0.1,100,379.73851560185176,379.76888061161276,1.380543882895837,0.07212214690376761,0.0,3.0,1.3488849228315025
2,0,mid,0.1,200,375.9446922089546,375.9557645097788,4.555968710037431,0.05869184761887691,0.0,3.0,1.3465480500457832
2,0,mid,0.1,300,375.777530668294,375.777530668294,3.5925707841890864,0.0018851485381885524,0.0,3.0,1.3425661378985114
2,0,mid,0.1,400,375.7634071185285,375.7634071185285,2.0808661164080675,0.020681929970944646,0.0,3.0,1.3364015973752679
2,0,mid,0.1,500,375.71142881594074,375.71142881594074,2.145065180943319,3.0080179558522602e-05,0.0,3.0,1.3283592746937924
2,0,mid,0.1,600,375.7114196479846,375.7114196479846,2.1241137934478864,0.0005798107825714105,0.0,3.0,1.3285088913350427
2,0,mid,0.1,700,375.7045987132088,375.7045987132088,1.8687445413391135,0.016090457741243736,0.0,3.0,1.3326144676758407
2,0,mid,0.1,800,375.6226263845508,375.62269756273133,3.2713575103197527,0.006543890447561651,0.0,3.0,1.3420519128181323
2,0,mid,0.1,900,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1000,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1100,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1200,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1300,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1400,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1500,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1600,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1700,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1800,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,1900,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,2000,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,2100,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,2200,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,2300,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,2400,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
2,0,mid,0.1,2500,375.5013520327473,375.5013520327473,1.5304893449765484,0.0,0.0,3.0,1.328358208955224
3,0,mid,0.2,1,392.28056122414705,399.89348193062773,18.91225051091682,0.6703110248206263,1.300000004,1.6999999976507092,1.4393034867587775
3,0,mid,0.2,100,377.4335407394582,377.51922834730664,2.3541141001435,0.05893363381210159,0.0,3.0,1.3479414605464246
3,0,mid,0.2,200,375.76831445946726,375.76831445946726,2.936825855113642,0.002973228921441695,0.0,3.0,1.3291783720652293
3,0,mid,0.2,300,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,400,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,500,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,600,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,700,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,800,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,900,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1000,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1100,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1200,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1300,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1400,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1500,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1600,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1700,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1800,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,1900,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,2000,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,2100,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,2200,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,2300,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,2400,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
3,0,mid,0.2,2500,375.63889047426534,375.63889047426534,2.8671470211659833,0.0,0.0,3.0,1.3432835820895523
4,0,random,0.02,1,400.6924443785276,401.75379215072746,82.43901125096156,0.5,0.9774498745749499,2.3170145469460466,1.630601936928863
4,0,random,0.02,100,382.766972330285,382.766972330285,0.8944381686363314,0.24622164655872877,0.0,3.0,1.3642221733957547
4,0,random,0.02,200,380.21234490080104,380.21234490080104,0.7538125684607224,0.08186525193371796,0.0,3.0,1.3531393175353008
4,0,random,0.02,300,376.5296686647115,376.5296686647115,0.8356524875243235,0.08287670898615263,0.0,3.0,1.3376751968333025
4,0,random,0.02,400,374.93489741780263,374.93489741780263,1.296002463073009,0.05318497731681171,0.0,3.0,1.3322244212859067
4,0,random,0.02,500,374.42021836611127,374.42021836611127,1.8376438037145448,0.025864054466935626,0.0,3.0,1.3289980981077363
4,0,random,0.02,600,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,700,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,800,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,900,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1000,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1100,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1200,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1300,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1400,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1500,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1600,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1700,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1800,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,1900,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,2000,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,2100,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,2200,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,2300,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,2400,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
4,0,random,0.02,2500,374.38725568421296,374.38725568421296,2.002754164197283,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1,403.16225056358644,406.26556037256387,194.90430171720047,1.1623952141358875,0.6050070201009015,2.1181176997627946,1.4706829599421443
5,0,random,0.05,100,378.964217816062,378.964217816062,1.0079178287777153,0.07284253343260172,0.0,3.0,1.3500272564656555
5,0,random,0.05,200,375.5043491633868,375.5043491633868,1.5080648996534414,0.08374321887385294,0.0,3.0,1.3346932482621379
5,0,random,0.05,300,374.8258782485873,374.8258782485873,2.1857634176917666,0.01702405609878399,0.0,3.0,1.331435861079889
5,0,random,0.05,400,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,500,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,600,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,700,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,800,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,900,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1000,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1100,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1200,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1300,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1400,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1500,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1600,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1700,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1800,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,1900,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,2000,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,2100,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,2200,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,2300,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,2400,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
5,0,random,0.05,2500,374.76522832661465,374.76522832661465,1.9429758744298964,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1,399.9655110034977,404.6743851295586,59.57551644586619,0.6303457695412313,1.0117644399174317,2.1838714760342257,1.538321631595864
6,0,random,0.1,100,375.77769398776803,375.77769398776803,0.8595703655278127,0.08022596326271403,0.0,3.0,1.3286559124201707
6,0,random,0.1,200,374.5984778527326,374.5984778527326,1.2057646503199777,0.06082901372013216,0.0,3.0,1.319263849264769
6,0,random,0.1,300,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,400,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,500,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,600,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,700,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,800,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,900,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1000,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1100,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1200,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1300,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1400,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1500,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1600,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1700,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1800,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,1900,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,2000,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,2100,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,2200,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,2300,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,2400,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
6,0,random,0.1,2500,374.45734081303846,374.45734081303846,1.5342231000556106,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1,393.31776569881634,400.74665801249114,22.34870784859499,0.6816706940677562,0.7007097751406952,2.3514894871591783,1.4533402186491826
7,0,random,0.2,100,374.8311936421574,374.8311936421574,1.1368573942449265,0.05662292758985421,0.0,3.0,1.3232519784255419
7,0,random,0.2,200,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,300,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,400,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,500,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,600,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,700,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,800,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,900,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1000,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1100,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1200,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1300,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1400,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1500,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1600,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1700,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1800,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,1900,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,2000,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,2100,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,2200,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,2300,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,2400,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
7,0,random,0.2,2500,374.74985871682463,374.74985871682463,2.324673726165084,0.0,0.0,3.0,1.328358208955224
8,0,front,0.02,1,541.2330008623419,550.6894677303351,23263.355029657996,2.965000000024615,0.0,3.0,1.519776119274501
8,0,front,0.02,100,428.66285985830746,428.66285985830746,180.60795490460083,0.8031765649412836,0.0,3.0,1.7921615133368487
8,0,front,0.02,200,389.12190995651054,389.12190995651054,14.660449652459144,0.459595567645424,0.0,3.0,1.3971987732086133
8,0,front,0.02,300,385.21731448799784,385.21731448799784,2.4385941778831515,0.25231059986230786,0.0,3.0,1.383148470490785
8,0,front,0.02,400,383.8884277684061,383.8884277684061,1.162567969713993,0.19413056320128375,0.0,3.0,1.3733091831957465
8,0,front,0.02,500,383.07384877667187,383.07384877667187,0.9036704826814285,0.15887800336080593,0.0,3.0,1.366607632604034
8,0,front,0.02,600,382.4886495082836,382.4886495082836,0.759359384444832,0.08941758113683873,0.0,3.0,1.3609049257173722
8,0,front,0.02,700,382.13962767019433,382.13962767019433,0.6396951178012387,0.07795786261619408,0.0,3.0,1.3579321997400553
8,0,front,0.02,800,381.9469507711806,381.9469507711806,0.5410302896679539,0.05622525185981653,0.0,3.0,1.3571154992411247
8,0,front,0.02,900,381.71776280418743,381.71776280418743,0.4461981973068826,0.0564466117075626,0.0,3.0,1.3567681986768076
8,0,front,0.02,1000,381.4426788776985,381.4426788776985,0.436003941569667,0.055240396009573534,0.0,3.0,1.3554172872459014
8,0,front,0.02,1100,381.17053175288686,381.17053175288686,0.5016262202940591,0.0709629211863474,0.0,3.0,1.3530549223654096
8,0,front,0.02,1200,380.9014641994492,380.9014641994492,0.6244909421308054,0.06855108582415381,0.0,3.0,1.3511380876394605
8,0,front,0.02,1300,380.75078178610437,380.75078178610437,0.5967114973614467,0.04905205668808277,0.0,3.0,1.3505701492570927
8,0,front,0.02,1400,380.59098679912836,380.59098679912836,0.6068003191257089,0.043890928346392855,0.0,3.0,1.3497169854332862
8,0,front,0.02,1500,380.28821958837034,380.28821958837034,0.5756261081694694,0.0502151119262324,0.0,3.0,1.3511380898054342
8,0,front,0.02,1600,379.82510687558494,379.82510687558494,0.6608547474724789,0.06905324944748736,0.0,3.0,1.3473598174890131
8,0,front,0.02,1700,379.52484360730807,379.52484360730807,0.7065019191688753,0.04655714162277036,0.0,3.0,1.346539173665688
8,0,front,0.02,1800,379.28451580650045,379.28451580650045,0.7659216450997064,0.06563973893793706,0.0,3.0,1.3477280359979869
8,0,front,0.02,1900,378.7760516886407,378.7760516886407,1.050523722811834,0.0424697189387544,0.0,3.0,1.347558183685978
8,0,front,0.02,2000,378.20701285832695,378.20701285832695,1.266907018500805,0.042033599057800464,0.0,3.0,1.3472439713527589
8,0,front,0.02,2100,377.68497469013886,377.68497469013886,2.0861952771558006,0.06831561550554299,0.0,3.0,1.349511086342591
8,0,front,0.02,2200,377.17899184275774,377.17899184275774,2.9341471283199696,0.05376784534655776,0.0,3.0,1.3499307396221596
8,0,front,0.02,2300,376.7715598991727,376.7715598991727,3.0114928092377067,0.06389480877782827,0.0,3.0,1.3462259074109342
