t,u,u_sing,psi,H,mean_N
3.0,0.0,1.1166870989899347,0.8558364285002042,31.552372571145092,4.0701825386911
3.0500000000000003,0.0,1.0980996870558122,0.8825691701110401,31.538826619179215,4.26999941785469
3.1,0.0,1.079587856816905,0.9250750859809536,31.525694417903974,4.476526065067286
3.1500000000000004,0.0,1.061167102948702,0.9845131819046351,31.51298313081232,4.689782434915794
3.2,3.0,1.0428518805156437,1.0620744526245183,34.68692203564957,4.909777593709522
3.25,3.0,1.0850811929849136,1.1036078780038565,34.64496394102662,4.484263508482412
3.3000000000000003,3.0,1.1257027740338443,1.113174571433536,34.60513036960598,4.104134839106967
3.35,3.0,1.1647624768417193,1.0945495605468274,34.56724365901845,3.763718557053759
3.4000000000000004,3.0,1.2023060223691302,1.0510707648334545,34.53114937247362,3.458141210392296
3.45,0.0,1.2383789599458592,0.9857004855151921,31.539611266547656,3.183204900584569
3.5,3.0,1.2179638159565962,0.9512738987170266,34.377757752914796,3.357487499272851
3.5500000000000003,0.0,1.2534638746692404,0.8770056285416103,31.712713335301697,3.092527583323409
3.6,0.0,1.2328027161752464,0.8344825556843958,31.696691393014937,3.2641345495569487
3.6500000000000004,0.0,1.2121679984517348,0.8026673642232183,31.681061539799266,3.4425620696274604
3.7,0.0,1.1915823527932745,0.7826067603136444,31.66583845478287,3.6278796838183327
3.75,0.0,1.1710670558087886,0.7753823059798073,31.651035073258193,3.820145789671596
3.8000000000000003,0.0,1.1506420321424617,0.7821097493960423,31.636662655779805,4.019407348420206
3.85,0.0,1.1303258677429084,0.8039383564673628,31.622730861525824,4.225699641256402
3.9000000000000004,0.0,1.1101358321780808,0.842050246988034,31.6092478243822,4.439046076112054
3.95,3.0,1.0900879085665243,0.8976597382778415,34.28919944528265,4.659458045258694
4.0,3.0,1.1308349194714016,0.9160976144307718,34.248044790271834,4.260902419324404
4.05,3.0,1.1700223182733562,0.9044455691175379,34.20892158609682,3.904340165289376
4.1000000000000005,3.0,1.2076951784003165,0.8662644780135125,34.1716658076042,3.5845788389559736
4.15,3.0,1.243898427233181,0.8047102748860624,34.13613451295104,3.297150694715078
4.2,3.0,1.2786768008182237,0.7225900459307368,34.102202623060506,3.0382013001182613
4.25,0.0,1.3120747894126257,0.6224090414743166,32.20253310154552,2.804396713191635
4.3,0.0,1.2901837704121117,0.5563109134598037,32.18533096446897,2.968841489305781
4.3500000000000005,0.0,1.2683080356071514,0.49937099296663945,32.168520376563585,3.1402387915035694
4.4,0.0,1.2464735551338297,0.45261844459689016,32.15211946084252,3.318674781555051
4.45,0.0,1.2247047869009624,0.4171186193703136,32.13614430251937,3.504224011613318
4.5,0.0,1.2030246636886195,0.3939722488155084,32.120609027271016,3.6969490577062283
4.55,0.0,1.1814545951888495,0.38431464487149114,32.105525886105454,3.896900208296428
4.6000000000000005,0.0,1.1600144830271315,0.3893149093548445,32.0909053446141,4.104115208885543
4.65,0.0,1.1387227468619279,0.41017515608706745,32.076756174726754,4.318619063204532
4.7,3.0,1.1175963597550065,0.44812974827089036,33.4074747922207,4.540423891112236
4.75,0.0,1.1575257215223997,0.4470215718178281,32.02483123487272,4.154535022095716
4.800000000000001,3.0,1.1361259340661516,0.47293535075148796,33.42962006347763,4.371577622237786
4.8500000000000005,3.0,1.1753682368671987,0.4594359221104476,33.38896072934006,4.003465791750762
4.9,0.0,1.2130981525336224,0.4181486534118335,32.095795427218825,3.673571444212649
4.95,0.0,1.1910956760592764,0.40719344363554555,32.08061243464415,3.8747524001944926
5.0,0.0,1.1692328752666181,0.41098785626492074,32.06590039258779,4.083304043908264
5.050000000000001,0.0,1.1475285097306385,0.43074984315980913,32.05166810408931,4.299250787666076
5.1000000000000005,0.0,1.1259998317522006,0.467729651155409,32.0379227249775,4.52260375669084
5.15,0.0,1.1046626325445656,0.5232090384432375,32.02466986178841,4.753360711020493
5.2,0.0,1.0835312947623115,0.598500513382799,32.011913667904416,4.991506025581886
5.25,0.0,1.0626188498642317,0.694946597357653,31.999656937139292,5.2370107272386335
5.300000000000001,0.0,1.0419370389700657,0.8139191132247028,31.98790119420716,5.489832587266923
5.3500000000000005,3.0,1.0214963760367346,0.9568185009032355,34.84710228440055,5.749916267391373
5.4,3.0,1.0652355747782722,1.0661788850435734,34.801186959744946,5.232235520014136
5.45,3.0,1.1073390039405804,1.1349320414020063,34.757757738557586,4.771751976339629
5.5,3.0,1.1478511824224646,1.1678944031501537,34.71658768239702,4.361089586369102
5.550000000000001,3.0,1.186816546385316,1.1692966215955352,34.677480814558784,3.9939417091385883
5.6000000000000005,3.0,1.22427943310617,1.1428693662830973,34.640267240900116,3.664900801511811
5.65,0.0,1.2602840509060902,1.091914871227484,31.329054483660375,3.3693174635804417
5.7,3.0,1.2374535449036579,1.0714085677350482,34.52777199316378,3.5621101376375335
5.75,0.0,1.2729591097715767,1.0116253677880742,31.457874953146447,3.2768325722858256
5.800000000000001,0.0,1.2500049088995342,0.9830554111741812,31.442053360441264,3.466296062753448
5.8500000000000005,0.0,1.2271644855653001,0.9674897759300549,31.426690782597003,3.6632507269426458
5.9,0.0,1.2044603948635577,0.966119112513347,31.41179940585351,3.8677462248209262
5.95,0.0,1.1819135073162015,0.9801683646102113,31.39738951110394,4.0798184583639125
6.0,0.0,1.1595430420818058,1.0108958764621043,31.38346958144194,4.299489384220141
6.050000000000001,3.0,1.137366610844953,1.0595925241581767,34.54882398184261,4.526766890955419
6.1000000000000005,3.0,1.176837972396254,1.0714554339809261,34.508658768181405,4.142114026919667
6.15,0.0,1.2147932899054772,1.0538742985282923,31.308838333297544,3.7977346692816076
6.2,0.0,1.19205291618739,1.0642838184129815,31.294312441392442,4.008041562239138
6.25,0.0,1.169486091615302,1.0910844849830141,31.280276351792956,4.225987348575008
6.300000000000001,3.0,1.1471110560729922,1.1355651238173188,34.67343271691766,4.451584041657389
6.3500000000000005,3.0,1.1862486931058118,1.1432783123555126,34.63380219668265,4.074830909209455
6.4,3.0,1.2238802228894121,1.1221963421647736,34.59610408550362,3.737374979327453
6.45,0.0,1.2600496916664645,1.0757330951220716,31.332986376522403,3.4344006393522775
6.5,0.0,1.2368695713500408,1.0595216685398512,31.31756710542887,3.6318442561120556
6.550000000000001,0.0,1.2138294936654805,1.0575443851122301,31.30262433324708,3.836928800224368
6.6000000000000005,0.0,1.1909508844411998,1.071039839221804,31.288168551572156,4.049691587665579
6.65,0.0,1.1682534620708032,1.1012802784515934,31.27420840410436,4.270155601635422
6.7,3.0,1.1457552825296253,1.1495706936578323,34.7094628797461,4.498329365894826
6.75,3.0,1.1850032744052594,1.161290692504803,34.6696313190127,4.1165945836995
6.800000000000001,3.0,1.2227424370144078,1.1437310013169153,34.63175052170391,3.774776379606484
6.8500000000000005,3.0,1.2590167633584965,1.1003610383854152,34.595665275539275,3.4679723878250974
6.9,3.0,1.2938700926002038,1.0342591068125309,34.56124014720353,3.191960281255526
6.95,0.0,1.327346062018344,0.9481660529085936,31.68385831529718,2.943093845295636
7.0,0.0,1.3036785102371717,0.8953800202838806,31.66698084460002,3.1215469892713164
7.050000000000001,0.0,1.280089261094177,0.8536584968306009,31.650550229416385,3.307554078401676
7.1000000000000005,3.0,1.2566047411089316,0.8241568267263837,34.10705310101977,3.5011897583992297
7.15,0.0,1.2915856125505187,0.754330585008411,31.808922174886852,3.2218744513792297
7.2,0.0,1.2680140787240866,0.7169561561578739,31.79263603890226,3.412225202139259
7.25,0.0,1.2445615616944612,0.6923937648627856,31.7768229879071,3.610252726513061
7.300000000000001,0.0,1.2212517498773503,0.6818554116378941,31.76149587710031,3.816009913053714
7.3500000000000005,0.0,1.1981065435683107,0.686587797193237,31.746665527139704,4.029535170848798
7.4,0.0,1.1751460888299428,0.7078713359048798,31.73234084329929,4.250852229614888
7.45,3.0,1.1523888234496718,0.7470191989477222,33.959586530645105,4.479970009677577
7.5,0.0,1.1914706284648382,0.7480902352229322,31.674695682885176,4.100130958139983
7.550000000000001,3.0,1.168536238694035,0.7761072981176156,33.98889436630632,4.3242276033217175
7.6000000000000005,3.0,1.207007511384196,0.7657075666310647,33.94912756772203,3.9607474063647534
7.65,3.0,1.2439931337081247,0.7275046419064211,33.911263692696565,3.634932982689923
7.7,3.0,1.2795369345954286,0.6648083675102932,33.875156126663086,3.3421954261794733
7.75,0.0,1.3136825687080322,0.5805613210361074,32.098992706233,3.078577781527162
7.800000000000001,0.0,1.2898682003128672,0.5300690899208718,32.082129847589705,3.263922245588886
7.8500000000000005,0.0,1.2661557181012149,0.4914323273168364,32.06573546344943,3.4569591760904888
7.9,0.0,1.2425704696286646,0.46584435714020955,32.04982421248347,3.6577527327008035
7.95,0.0,1.2191359679324325,0.45453404875569703,32.03440858320529,3.866352542152014
8.0,0.0,1.1958739151601008,0.4587647744147958,32.01949901703793,4.082793442760389
8.05,0.0,1.1728042405470824,0.47983339730103935,32.00510403169335,4.307095300912619
8.1,0.0,1.1499451501564446,0.5190692917351285,31.991230343064654,4.539262899023438
8.15,0.0,1.1273131860033996,0.5778333966845111,31.97788298425849,4.779285893953608
8.200000000000001,3.0,1.1049232924156465,0.6575173034948136,33.937617331246074,5.027138844394852
8.25,0.0,1.145888912223965,0.700467034581056,31.792747786697483,4.588681191793229
8.3,3.0,1.1232754064150021,0.766903752646801,34.0803367803037,4.830591131930467
8.35,3.0,1.1635528562768176,0.7964040086538482,34.0380435394775,4.413323134800581
8.4,0.0,1.202293286772628,0.7933577381461845,31.61778932610359,4.040414670765129
8.450000000000001,0.0,1.1790981104705738,0.8176146199942451,31.603535825486663,4.263843179114979
8.5,0.0,1.1561116448731192,0.8600599300313903,31.589801206678498,4.495178480665512
8.55,3.0,1.1333508502758625,0.9220590523137702,34.34276787716094,4.734412850904685
8.6,0.0,1.1732655343207985,0.9474042332559733,31.459069370909823,4.327417507539821
8.65,3.0,1.1503145398900307,0.9975247944819898,34.43813798078499,4.561156252337726
8.700000000000001,3.0,1.189588788325085,1.0107411590272015,34.39765702368369,4.172594603434367
8.75,3.0,1.2273546338145267,0.993890560033833,34.35916263575939,3.8248054822839768
8.8,0.0,1.2636559003831147,0.9505365873730653,31.470886149440183,3.512765994154524
8.85,0.0,1.2399284924273422,0.9375492412213937,31.45546488737367,3.7169879651794533
8.9,0.0,1.2163607256490288,0.9396155842427056,31.440542672395143,3.9291128739143435
8.950000000000001,0.0,1.192974073245861,0.9580275998885028,31.42612921063651,4.1491713350302275
9.0,0.0,1.169788214933724,0.9941107997489063,31.412232319156228,4.377178629607097
9.05,3.0,1.1468210910803454,1.0492232323377415,34.54652774539982,4.613134614124134
9.1,3.0,1.1862591775197902,1.067786097620509,34.50590668216518,4.219027707096792
9.15,3.0,1.2241842900960336,1.0557771100326931,34.467290360181615,3.866384576468767
9.200000000000001,3.0,1.26064024662776,1.0168169670368492,34.43051713222728,3.5500852142125736
9.25,3.0,1.2956707213202203,0.954115287303356,34.395446111366326,3.2657233140251654
9.3,3.0,1.3293191998819631,0.87052743129912,34.36195400202658,3.0094967050274724
9.35,3.0,1.3616289258711678,0.7686021314470679,34.32993244692538,2.778116024363167
9.4,3.0,1.3926428403989608,0.6506215116479943,34.299285799269384,2.5687283717238127
9.450000000000001,3.0,1.4224035172390757,0.5186347949907351,34.26992924703645,2.3788533076628875
9.5,3.0,1.4509530952708776,0.3744867703118544,34.24178722995809,2.20632905211018
9.55,3.0,1.4783332100248867,0.21984190221332156,34.214792100820254,2.0492671360028414
9.600000000000001,3.0,1.5045849259152455,0.056204816825456305,34.18888299148591,1.9060140778535761
9.65,3.0,1.5297486705413013,-0.1150622295773509,34.16400485107818,1.7751189143601689
9.700000000000001,3.0,1.553864172228971,-0.2927243952370695,34.1401076294173,1.655305622357653
9.75,3.0,1.5769704017695172,-0.475661392387174,34.11714558336454,1.5454496383873015
9.8,3.0,1.5991055191054955,-0.6628563739336251,34.09507668742061,1.4445578196909874
9.850000000000001,3.0,1.6203068255162452,-0.8533862786418318,34.07386213293202,1.351751302700486
9.9,3.0,1.6406107216727321,-1.0464133951898127,34.05346590271999,1.2662508069760798
9.950000000000001,3.0,1.6600526717667565,-1.241177946351982,34.03385440997143,1.1873640079587486
10.0,0.0,1.678667173774298,-1.436991528698119,-25.985003808090653,1.114474663952604
