epoch,total_loss,opt_gap,singular_component,nonsingular_component,raw_singular_mse,raw_nonsingular_loss,smooth,objective,u_min,u_max,u_mean,final_mean_N,psi_mean_abs,q_mean,lr
300,0.28658758099362774,0.28658734959471077,0.00031949931330702697,0.2862678502814037,0.2960336143825024,0.2868881312013911,0.0023139891697003243,385.4715252134415,1.0684954856467441,2.525166259525292,1.3675710845504156,1.2465046745908794,0.4361731304939768,0.044953127381101535,0.001
301,0.5096799914633635,0.5096797591264868,2.4543016747178755e-06,0.509677304824812,0.2955477797112372,0.50971193330504,0.002323368767185584,385.4851063412338,1.065154009567126,2.5257908616758153,1.3638765664802803,1.2557909025572378,0.5671585870102446,0.00035374621172722614,0.001
302,0.20375720645859854,0.20375697529224293,0.0025486895564945347,0.2012082857357484,0.2961357885267908,0.20227533212344526,0.002311663556267873,385.46460249736907,1.0702653812261307,2.525538725926626,1.3695525758619627,1.2398838764721327,0.3619141454859096,0.1354473839057878,0.001
303,0.262806950965608,0.2628067230737687,0.01077443230950426,0.25203229076426437,0.2975525922095879,0.2521036059831935,0.002278918393614354,385.464756986267,1.0830037560153687,2.524450666091714,1.3835818021094861,1.202395558762827,0.4746978818742036,0.013387191913318061,0.001
304,0.40602716454743876,0.40602693743963525,0.014155131251668665,0.3918718061879666,0.2979111449275283,0.39193525763029446,0.0022710780350090583,385.47578317919067,1.0863073822893672,2.524388749316298,1.3872898905660038,1.1919650141466862,0.5668788250524551,0.01067154053101423,0.001
305,0.20928581893066647,0.2092855903278255,0.00952532838560128,0.19976026194222415,0.29721856773153127,0.19984213233311446,0.0022860284096841285,385.45994984894895,1.081264934476748,2.5251878967032897,1.38155994146674,1.207178452896186,0.4266235457563627,0.015891236835204783,0.001
306,0.279907484296293,0.2799072521848501,0.00022082182466394483,0.27968643036018614,0.295668141896984,0.2802815012930723,0.0023211144287347387,385.46950297978555,1.0686426024250275,2.5267541088638956,1.367467978666139,1.2449422473916452,0.43324014839526204,0.029209270233100465,0.001
307,0.5053500739747409,0.5053498407636011,1.479761098752028e-06,0.5053483610025026,0.2952993110292947,0.5053726990039801,0.002332111397143136,385.4833064992189,1.065382529652723,2.527288750368263,1.363784080533569,1.2550880965132518,0.5662133785741034,0.0002210793119207993,0.001
308,0.20396287321841955,0.20396264101004535,0.0020653961395567873,0.20189724487048855,0.29601626180387147,0.20297309748287803,0.0023220837418221306,385.4629613043654,1.0705443052848391,2.5269724271169505,1.3694384299286388,1.2401273273964097,0.36387005970217645,0.12909764748823147,0.001
309,0.2584634685046482,0.2584632393815985,0.011058578245968004,0.24740466113563045,0.2976012967281369,0.2474655986546983,0.002291230497093049,385.4621541833861,1.0832650639164643,2.525820827843686,1.383450149510581,1.2032128169316003,0.4727761206989828,0.013819513985542375,0.001
310,0.39905891079982947,0.3990586822752464,0.013978676641918819,0.38508000563332756,0.29814071365300066,0.38515135272891293,0.0022852458310252985,385.4724351140737,1.086557641424065,2.5256970065737843,1.3872134183688605,1.1928821257668603,0.5653452039726183,0.01030527463780464,0.0005
311,0.20858240580776352,0.20858217560015627,0.00972536768356406,0.19885680791659222,0.29765028063874244,0.19894118802363342,0.0023020760724754554,385.45604290923006,1.0814973193453676,2.52647185119291,1.3816169384571049,1.2076244328564971,0.42742676854344924,0.015592190570557388,0.0005
312,0.13174077745363585,0.1317405453886275,0.01172065473698643,0.12001989065164106,0.2969903989483048,0.12095501433256459,0.00232065008344033,385.45120706464553,1.0751674396881925,2.5272994638814463,1.3746700674233887,1.2258726493803445,0.27411659847027536,0.36869318248385596,0.0005
313,0.16159101118199004,0.16159077627368196,0.010441706201654148,0.1511490700720278,0.29916365499687364,0.1526683999751645,0.0023490830807900405,385.43360595311043,1.0683395208927144,2.529273098689676,1.370986952680675,1.22363670853692,0.3103567002689672,0.17852224073047357,0.0005
314,0.15430205229700222,0.15430181593104275,0.00767080698806061,0.14663100894298214,0.3015672953226198,0.1483931502543456,0.0023636595946410974,385.41564923134996,1.0663409938067956,2.5306471497298033,1.3720568239039084,1.2110073843190476,0.29798165396323084,0.20795647688591273,0.0005
315,0.17659636697698058,0.17659613046584266,0.005685365310361706,0.17091076515548095,0.30398180107271566,0.17199269403629364,0.002365111379133564,385.4022842341859,1.0689837566205729,2.531416829390384,1.377168692792193,1.1921125978544582,0.2925802675140819,0.21356872230025123,0.0005
316,0.16607986850140757,0.16607963085856586,0.006147992810941208,0.15993163804762467,0.30529311814236954,0.16124270855783762,0.002376428417204501,385.3932681004709,1.0681194858606915,2.5323103437420267,1.3768038934186597,1.193673409265661,0.2828459893948708,0.2288880783455005,0.0005
317,0.1713193918757981,0.17131915228984662,0.008535365851473522,0.1627837864383731,0.3055140543593455,0.16360846269563614,0.002395859514701171,385.39116360711375,1.0642942644061049,2.533299814654007,1.3714301068617736,1.2150528078477139,0.31879165693333156,0.14526030778442783,0.0005
318,0.1929495397543979,0.19294929971132546,0.012674918720261398,0.18027438099106405,0.30582418380804366,0.18097846995357908,0.0024004307244760302,385.3918211520356,1.0651642765828824,2.53371247166558,1.3707533859098515,1.2257142964070515,0.3382531541547016,0.15201116823917324,0.0005
319,0.12959976925418135,0.12959953000324495,0.013342993856707093,0.11625653614653789,0.30637903033916414,0.11786286867745013,0.0023925093639305703,385.38857742426023,1.0700423061630857,2.5337059409888774,1.3745029194533451,1.2241014052418537,0.2730088942815467,0.32614763335049507,0.0005
320,0.20403508766832462,0.2040348504459741,0.019861745223178403,0.18417310522279576,0.30722924837319865,0.18425921333126408,0.002372223505115655,385.3926290238453,1.0780039009929843,2.5336799199913,1.3824635477006237,1.2067582772246483,0.40909006170127893,0.011436463333148104,0.0005
321,0.26982320682753835,0.26982297054578186,0.01841045036955169,0.2514125201762301,0.30740036012920496,0.2514764404183885,0.0023628175646890656,385.3989183142128,1.0810758555380486,2.534132760137762,1.3851251699138805,1.202596998979474,0.4788425382414307,0.009014773139553135,0.0005
322,0.21792433480584536,0.21792409828105036,0.020678880207846837,0.19724521807320355,0.3072073317483907,0.19732536428281294,0.002365247949965412,385.3935230166608,1.079685459159061,2.534967765980062,1.3831308294847389,1.2099664902883607,0.43141494991702606,0.01080286989653845,0.0005
323,0.14324581473592898,0.1432455770435495,0.01978184327099506,0.12346373377255446,0.3065905297613147,0.12469766097650062,0.002376923794599341,385.38631540765346,1.0742256499899325,2.5361021168709845,1.3769520904639299,1.2271936461017445,0.3038343739273811,0.21248827817459787,0.0005
324,0.23161511742970145,0.23161487876284353,0.013768771711119388,0.21784610705172414,0.3055318285496843,0.21840450164083314,0.0023866685791306434,385.3823587303124,1.0646308441640484,2.5388620955402534,1.3693320071383845,1.2308511609482302,0.3718601769766733,0.1422945740564872,0.0005
325,0.33602664594097176,0.3360264074880462,0.011083678188919437,0.3249427292991267,0.3048147079988232,0.32520991493903295,0.0023845292558307995,385.383273352771,1.0601078844652907,2.540783459724059,1.3667899350176869,1.2232018135723841,0.4395667628876531,0.03547082603956907,0.0005
326,0.2607510714317446,0.26075083409937605,0.006489476615596414,0.2542613574837796,0.3045900433490528,0.25457688437723214,0.002373323685418795,385.37700673575733,1.0602361247140908,2.5420330319404427,1.368896995053908,1.2059605467401049,0.385482698623837,0.038556985069031276,0.0005
327,0.2233638960180883,0.22336366071879726,0.004157444365297878,0.21920621635349935,0.30469175743558363,0.22040665192583822,0.0023529929103546583,385.3733990381521,1.0648359994877759,2.542679698239821,1.3749941674091952,1.1830242204705048,0.3085347773616329,0.19185631165544173,0.0005
328,0.15995086747661666,0.15995063438113796,0.005827616625432421,0.15412301775570553,0.3028557790019152,0.15543441609478134,0.0023309547869821506,385.37717717202645,1.068493949355921,2.5427430187214357,1.3753339924253367,1.1934938568764155,0.283938694429745,0.2529490322482234,0.0005
329,0.16050787301156563,0.1605076416155147,0.013097643854211803,0.14740999776130292,0.3000346073746723,0.1490770548935549,0.0023139605092024748,385.3956043079225,1.0692808940442262,2.542696993868497,1.370395761547503,1.2275765482578822,0.3118160780268345,0.21905057936372355,0.0005
330,0.19743707854198284,0.1974368493545178,0.0013254110734251714,0.19611143828109262,0.2981885025302106,0.1973012529532472,0.0022918746504035667,385.4187857576419,1.0739402564137137,2.5420758079611154,1.3704944367911183,1.2469342144638806,0.3569235743728734,0.290915591172359,0.0005
331,0.18793254479488408,0.18793231765390173,0.0027872635608519533,0.18514505409304977,0.2977733929109252,0.1854981760055858,0.002271409823617047,385.4319759895888,1.0817041898326716,2.541386719630484,1.375562614736419,1.2475721807893867,0.4033409759347067,0.06424883960613204,0.0005
332,0.31574030613319154,0.3157400784856958,0.019626195268195284,0.29611388321750054,0.3004920875410572,0.2961985706913876,0.00227647495741859,385.4245512392787,1.088871775852936,2.541761227249867,1.3854080804556121,1.214525885862167,0.5371066728658053,0.01171727139866348,0.0005
333,0.48249483951675115,0.48249461074715366,0.01739385772940236,0.4651007530177512,0.3022731699524837,0.46515607924319996,0.0022876959751132893,385.42669488252534,1.0911117992319284,2.5424551971552303,1.3898058331041974,1.1961995846321998,0.6368496247581303,0.00886886227207293,0.0005
334,0.46493677787597065,0.464936547314617,0.01713366249056761,0.44780288482404945,0.303289723877887,0.44785911147114865,0.002305613536672503,385.4135846545954,1.088983205890996,2.543364483116733,1.3892532220298908,1.1913895906721566,0.6163484650946888,0.008862384149990072,0.0005
335,0.26854173811521115,0.2685415051172904,0.014698982327183844,0.25384252279010655,0.30362587548353215,0.2539121850714486,0.0023299792076069445,385.3876375196384,1.08300433861581,2.5444434243272247,1.3841895192166735,1.1993660573550726,0.4834290594475875,0.012300573041639588,0.0005
336,0.11449545894457412,0.1144952230381057,0.01103099049878997,0.10346423253931572,0.30321775776756243,0.10440291657993434,0.002359064684167777,385.3715958222053,1.0735736837764287,2.5457535407569893,1.375018932872107,1.2188853422162937,0.26709240572660287,0.34136478667619363,0.0005
337,0.37918300840269215,0.37918276753061414,0.008805560200493237,0.37037720733012086,0.3047092877732832,0.37052032143368335,0.002408720780191843,385.3715481485979,1.0614228366369263,2.5481175513271976,1.3655336977259795,1.2315168473752154,0.475612553064039,0.03127398152070263,0.0005
338,0.7297948940870609,0.7297946496516267,0.005277186736447446,0.7245174629151793,0.3065035260562801,0.7246177545920482,0.0024443543427237237,385.3750928797202,1.0547640661257547,2.54976848006119,1.3613771952723746,1.2326400116933758,0.6127221977723739,0.014777171327598536,0.0005
339,0.7142803239200193,0.7142800772314931,0.013981090141067581,0.7002989870904255,0.30853270602041655,0.700511844273852,0.0024668852614368113,385.36130454806454,1.0530502137158655,2.550752780201199,1.3620119467055245,1.223597880216816,0.5866392222337057,0.03384571341400869,0.0005
340,0.380488935948737,0.38048868821860565,0.006786996314324135,0.37370169190428154,0.31076545313522796,0.37388722615397785,0.0024773013133702502,385.3342745822698,1.055775996933865,2.5512018387599027,1.3669947549958983,1.2053599408330626,0.44658364495578057,0.02907614112765109,0.0005
341,0.21370060180064424,0.21370035433447623,0.006309212239072006,0.20739114209540424,0.3129327756617339,0.20831671203332638,0.002474661680111252,385.3165567481639,1.0626874473952626,2.5511096058277847,1.3756866404766783,1.1810760874291497,0.282206626552299,0.30424834069588624,0.0005
342,0.16814532813498606,0.16814508132740694,0.0089071100346565,0.1592379712927504,0.3125047174048971,0.15983261862511725,0.002468075791347678,385.3168897729172,1.0679677677002923,2.550530196410337,1.3781351900823968,1.1886539834754908,0.2843571659565585,0.21041294291621782,0.0005
343,0.1086256560794091,0.10862540925943535,0.010925539359950198,0.09769986989948516,0.31104234651193463,0.09904645604823464,0.0024681997375132505,385.32441210771617,1.0690623612712442,2.550235991681596,1.3752986665572964,1.2123114297814561,0.25138341572083317,0.405934189594175,0.0005
344,0.1563091882509018,0.1563089425418621,0.005643023108644837,0.15066591943321722,0.3086004114783553,0.1523049704898854,0.0024570903970644073,385.34445850381184,1.0696820949426298,2.5505573756791797,1.372130970292585,1.234116656657946,0.3222547647236808,0.1998911503535485,0.0005
345,0.16404317624372092,0.16404293271729,0.0034721673541712366,0.16057076536311876,0.3066950864962365,0.16125999792981738,0.0024352643091064396,385.36137578812304,1.0741906420968377,2.550526455798354,1.3737310946757568,1.2412468667991725,0.3432523665034279,0.21902726774053624,0.0005
346,0.1917707691580587,0.19177052815324486,0.021780053928844315,0.16999047422440053,0.30592378609994375,0.17028013255805194,0.0024100481386665168,385.3704757051562,1.0815860272453888,2.5505317542480177,1.380153637451392,1.2284836499204657,0.39668127916086154,0.16749204304838106,0.0005
347,0.22025143528388355,0.2202511957058639,0.02186670746005011,0.1983844882458138,0.30479609113104217,0.19873644864916684,0.0023957801965444826,385.37804434508854,1.0838013586905721,2.551097297149833,1.381727926879091,1.2248553764245715,0.4405475069779804,0.049606869894112206,0.0005
348,0.17351238838116567,0.17351214911430227,0.01490842174534515,0.1586037273689571,0.3034388766029093,0.1588777490698958,0.0023926686340071976,385.37666852997614,1.0813637091815453,2.5520658466622326,1.3789293345216262,1.2299429034178322,0.38307417071269534,0.18660362284985546,0.0005
349,0.16833832536458926,0.16833808562235275,0.0014965386065164362,0.1668415470158363,0.3016063887116657,0.1675551554436927,0.0023974223650518297,385.3802631576935,1.0747905222035512,2.5535872639326094,1.3720151811988197,1.243959059977499,0.34289449790202065,0.26395777688811817,0.0005
350,0.15236299244249016,0.15236275231905982,0.0013723075039679098,0.15099044481509194,0.3013084335099166,0.15219953139054818,0.0024012343032589196,385.3733167135404,1.0723552043842772,2.5548359044054543,1.3709428340415921,1.2380292145914489,0.31766457859314273,0.34653100086212774,0.0005
351,0.11426700862920774,0.11426676839535958,0.01046816895509184,0.10379859944026773,0.3022546814137309,0.10451519625493108,0.0024023384816125684,385.35726251101914,1.0739080471867182,2.555734238380704,1.3749932506508187,1.2167354108185948,0.28124824859798664,0.2533246140841266,0.0005
352,0.11903831150650884,0.11903806896859127,0.008230261802087455,0.11080780716650379,0.304179620679688,0.11159816021740462,0.0024253791757317283,385.34093901570645,1.0707973900881225,2.557191686187698,1.3751290441517936,1.204244292005894,0.2743276667794099,0.26847446276552017,0.0005
353,0.15391906526370866,0.15391881962488208,0.007789318489284503,0.1461295011355976,0.3055172335221907,0.14779613786446122,0.002456388265762647,385.3328659609982,1.064265217531974,2.5588165155687905,1.3704751204552674,1.2093275245121355,0.3110498080256726,0.12908378364241693,0.0005
354,0.16076653224965387,0.16076628459495754,0.007167327379690836,0.15359895721526673,0.30740341830472073,0.15519869832727393,0.002476546963312784,385.3211305973981,1.062865289541116,2.5597952904326595,1.3707898510832282,1.2045440320359992,0.313198230552567,0.1179533948825614,0.0005
355,0.1395432687403944,0.13954302026570856,0.006213764715239536,0.13332925555046904,0.3095133849199663,0.13474527043383988,0.002484746858591704,385.3078289917713,1.0662500871036455,2.560210279584505,1.3753491276134968,1.1929556551920903,0.2706263262657634,0.26706271999816644,0.0005
356,0.10720386730920696,0.1072036175962727,0.008518700742849657,0.09868491685342304,0.3102587523826254,0.10002904358220706,0.002497129342664741,385.3029530817299,1.0666285927124326,2.560637736602709,1.374174772028194,1.2058181153231247,0.2459712454515111,0.4262529155942428,0.0005
357,0.12575150067270532,0.12575125098764725,0.012659300171104481,0.11309195081654275,0.3102217116444291,0.11396943381959698,0.002496850580735452,385.3133859912826,1.0707063708051339,2.5605779326380205,1.3740225573766718,1.2288701840354825,0.28233100272454453,0.35618664753690776,0.0005
358,0.16574703995412762,0.16574679173226758,0.014690616164735567,0.15105617556753198,0.31031769093152684,0.15186060263811513,0.0024822186004989973,385.3282621114323,1.0778948667318382,2.5605787750669133,1.3784017280429286,1.2338508768592142,0.3774791065360084,0.10963165692926158,0.0005
359,0.20235565729338867,0.20235540952894712,0.014321050633304255,0.18803435889564288,0.31006214702345747,0.18837486294808986,0.002477644415527254,385.3393940755436,1.0796217147609257,2.561237086213393,1.3783722256270394,1.2430620908287964,0.4263673636913733,0.05673691831275168,0.0005
360,0.15374120354056217,0.15374095444937447,0.013039075838852344,0.1407018786105221,0.3109936709039458,0.14147537332310448,0.002490911877057502,385.31662730119484,1.0764375335395036,2.5631705387871264,1.3775392112717062,1.2338953756279787,0.3619111400914597,0.09854851965898834,0.0005
361,0.12175971380907681,0.1217594628026943,0.014230275524666552,0.10752918727802774,0.3114032938607169,0.10891402539697813,0.0025100638251088904,385.2935799193045,1.068682277627281,2.56582154880108,1.3731740771258003,1.2261613304556562,0.2741305447392379,0.3599176395869339,0.0005
362,0.10533007903632373,0.10532982717128839,0.008796292504875737,0.09653353466641267,0.31237803548403553,0.09781258343589506,0.0025186503534789756,385.27619729665014,1.065552339002022,2.568051024647212,1.373986648201852,1.2046370079800799,0.24525680504018807,0.41816002947365727,0.0005
363,0.14103606086397044,0.1410358100349228,0.006773395997531867,0.13426241403739092,0.31249942908701384,0.1347061108578134,0.0025082904764598514,385.27341493117416,1.0681722951891466,2.5694608351705734,1.377425012527842,1.1913108560292351,0.28909820219067284,0.18727340787350394,0.0005
364,0.12032550812242256,0.12032525774850578,0.008210372296364515,0.11211488545214125,0.3115386056318112,0.11350879247076429,0.002503739167856899,385.27351586382804,1.066745512636561,2.5709660414365096,1.3753989818584482,1.19597827507707,0.26341101887014634,0.2712903696480808,0.0005
365,0.21573724979986997,0.21573699977017524,0.013226822566765545,0.2025101772034097,0.3092225158222866,0.20305597358014163,0.002500296947300988,385.2898756588501,1.0622291911021189,2.5722272864549454,1.3681315608953293,1.2216678265023249,0.37320376228023505,0.052605420042342456,0.0005
366,0.2862228968909866,0.2862226479454368,0.0003679262257772131,0.2858547217196596,0.30777570424299994,0.2860216758481368,0.002489455498389507,385.30279023079976,1.0624911184046169,2.5729804540732824,1.3662566713097324,1.2336088308083697,0.44426300015405434,0.0037349933464991174,0.0005
367,0.16161060154806597,0.16161035415646954,0.0019903479504183967,0.15962000620605113,0.3072862811887615,0.16093645884163396,0.0024739159641990614,385.2997625149187,1.0670008892188494,2.5733653751180428,1.369352149422106,1.231821658736115,0.34332252736620866,0.13202326498040245,0.0005
368,0.11712757996556751,0.11712733443995804,0.012303246824712158,0.1048240876152459,0.3077527947123019,0.10532378343384494,0.0024552560947229043,385.29465729661325,1.0752812591482923,2.573482088146706,1.3770062387048203,1.2168426305791056,0.31722022409016126,0.10479820536184166,0.0005
369,0.15183222767926058,0.15183198242608995,0.012544766159112179,0.1392872162669778,0.3081772760112142,0.139418997394511,0.0024525317063794063,385.29511290952155,1.078130076458101,2.574135495604545,1.3797534307605663,1.2111847982254675,0.3828025055786465,0.019031573443777216,0.0005
370,0.12401030759990697,0.12401006178615019,0.01282743454526096,0.11118262724088923,0.3079443439591979,0.11162498368175765,0.0024581375677804078,385.2922883814884,1.0762936425849023,2.5750177085318486,1.377598208066145,1.217185447811818,0.33316411883023184,0.07984284776942022,0.0005
371,0.12243732585266062,0.1224370783060232,0.0028247136562786243,0.11961236464974458,0.30754051839322855,0.12114790260532937,0.0024754663742916085,385.29228876725693,1.070061601113189,2.5763464260554305,1.3713597212609507,1.2313202155881111,0.2939335829525115,0.3388581482875434,0.0005
372,0.12691914235352858,0.1269188933332819,0.005992130315414345,0.12092676301786758,0.3084280058204387,0.12250383065263011,0.002490202466819721,385.2839134218707,1.0684721061202649,2.577396939607898,1.3708522239629237,1.2285349174734363,0.29658112589947677,0.3009593931322284,0.0005
373,0.09733586119665386,0.09733561142344958,0.01103079520704161,0.086304816216408,0.31004204773745697,0.08697924110432424,0.00249773204267248,385.26930753654545,1.071327491600698,2.578111101727644,1.3751960736011783,1.213463153058161,0.26191651022070495,0.3102883167253927,0.0005
374,0.09431434265525543,0.09431409044316859,0.009859653431070746,0.08445443701209783,0.31184157025168413,0.08528094156770127,0.002522120868353219,385.2560074220657,1.0693244853995507,2.579357234019662,1.3750275929983373,1.2084406558065168,0.25069211319969303,0.35623633889223627,0.0005
375,0.13974207440104194,0.13974181839194802,0.011115545190954626,0.12862627320099337,0.3136203087070099,0.12989740593518753,0.002560090939138779,385.2464048521441,1.063147227966141,2.580979318678077,1.3705165955445169,1.215082897585068,0.306103208327936,0.13798330148250892,0.0005
376,0.13224929400548244,0.13224903530407764,0.00958631274680114,0.1226627225572765,0.31590207903983875,0.1239276229813019,0.00258701404809411,385.2318430802775,1.0619741756634204,2.5821583543694517,1.371206750749112,1.2091645846668735,0.2951258335327153,0.1522053315535497,0.0005
377,0.1138713677791523,0.11387110768169587,0.008537363624195255,0.10533374405750061,0.31833704441291855,0.10660681249110465,0.0026009745643577444,385.21721510303587,1.065445901182218,2.582801497292345,1.3763818487323232,1.1937124778061277,0.25732728241518216,0.2691080088434531,0.0005
378,0.10057989469713877,0.10057963323665016,0.008916805234003027,0.09166282800264712,0.3190645780692454,0.09288795896154214,0.0026146048860615566,385.2122693588101,1.0648674340304964,2.583599959288203,1.3755961363263665,1.1984571757049518,0.24275333535504914,0.3747276480241885,0.0005
379,0.21170647087643568,0.211706209133956,0.005828545946603926,0.20587766318735204,0.31719808146449713,0.2064434377605156,0.002617424797025387,385.2302762900963,1.0613151823293445,2.5843727837251365,1.36882937272487,1.2275104112410946,0.3757133948764202,0.11388270974977788,0.0005
380,0.3043817655763716,0.3043815046902384,0.0009870905044571036,0.3033944141857812,0.31583662419036634,0.3037698153234914,0.002608861331717974,385.2477219457343,1.0625120941889465,2.5846198552902875,1.3673091675303344,1.24288794270925,0.44977661567827876,0.09495608561761246,0.0005
381,0.1904094897288463,0.19040923019208475,0.0023962312228742715,0.1880129989692105,0.31539770555562446,0.1893656462805249,0.0025953676156471,385.24919925121026,1.0677689503436452,2.5846308280189296,1.3708484778124463,1.242533887710087,0.37118512516012026,0.1380153148084312,0.0005
382,0.15350319004506496,0.15350293203137916,0.022008978711414127,0.13149395331996505,0.31600533018358157,0.13189761655899018,0.0025801368580421267,385.24746098096483,1.0764989849433242,2.5845403739788217,1.3791445769541144,1.225603372347626,0.36015539818273934,0.19421168366155073,0.0005
383,0.1989160418011643,0.19891578476885433,0.024817972603908736,0.17409781216494558,0.31555835649761094,0.17449931202256563,0.0025703230996691113,385.25573735432516,1.0798533801099583,2.584838249501662,1.3817962496039,1.2215410239264597,0.42338278452762074,0.06955861162428126,0.0005
384,0.1665248913015736,0.16652463408826262,0.018895871692003123,0.14762876239625955,0.31482710217246895,0.14795707763109878,0.0025721331097785733,385.25565254091094,1.0782539811518745,2.585516555508066,1.3797084335628937,1.2276351126813683,0.384758272826114,0.18448029660347398,0.0005
385,0.16717236024313617,0.167172102389688,0.0035391580664020403,0.16363294432328593,0.3132360154107873,0.16430942778851396,0.002578534481702825,385.2608401620465,1.0722876427672985,2.58643826841708,1.373025098593968,1.2444450236044167,0.36036104566294935,0.21492157030162504,0.0005
386,0.13887385819040646,0.13887359937512145,0.002310783984295816,0.13656281539082563,0.31334329318819204,0.13717016892107164,0.002588152850217006,385.2508487876376,1.0704196324299802,2.5874335892437417,1.372504406563404,1.2382489849074014,0.32360099851693724,0.30485654455737055,0.0005
387,0.10840387056759773,0.10840361070545203,0.013688266277845161,0.09471534442760685,0.31488056877390486,0.09521195162738913,0.0025986214569913464,385.2306794624425,1.0723978819423254,2.5883320564607755,1.3774388747696535,1.2133496226870248,0.3076348070712321,0.10855061636471201,0.0005
388,0.1064064079277536,0.10640614621034905,0.009410252146203028,0.09699589406414601,0.31567795692438433,0.09752175371342955,0.002617174045483074,385.2188844134451,1.0695360234741607,2.5894661696215753,1.3772593688190229,1.2011610162326631,0.2943922789445049,0.09681032010292187,0.0005
389,0.10821167493524377,0.1082114107743006,0.008635633108547912,0.09957577766575271,0.3156464217452435,0.10109085512561931,0.0026416094315678575,385.2148517541524,1.0626540512049594,2.59079475234797,1.3721398430968834,1.2039409150520577,0.2617326459966975,0.3369081631953153,0.0005
390,0.1227007944608301,0.12270052912066846,0.007062626795104942,0.11563790232556355,0.31609381896478417,0.11708144942175597,0.0026534016163743046,385.21141744505564,1.0613969406031596,2.5915545308780183,1.3719949542933954,1.1990039103522538,0.27480008208724777,0.28263246563447536,0.0005
391,0.12882788870642334,0.1288276234560218,0.007579459267669662,0.12124816418835214,0.3168576385532626,0.12223222453957659,0.0026525040154535503,385.2070138506728,1.065361645405014,2.5917256928332106,1.376174939527023,1.1888899036734686,0.2746234622727062,0.23296332749063947,0.0005
392,0.09674886811853822,0.09674860271996667,0.00798079708447279,0.08876780563549387,0.31622340000727794,0.09024730083076578,0.00265398571549463,385.2089998504209,1.0652762933672446,2.5920498116986845,1.374480644905497,1.1991743707524614,0.2486937519845978,0.34478612803203706,0.0005
393,0.25406324562013316,0.2540629804515299,0.00028631271549338643,0.2537766677360365,0.31396622675379454,0.2543924325579284,0.0026516860323749984,385.23985558190657,1.063291465273434,2.5921397522301324,1.3671963082682814,1.239406272667629,0.4298869950894907,0.04224555286358858,0.0005
394,0.44722537127027656,0.44722510703057083,0.000756131960048154,0.44646897507052274,0.3126639381147829,0.4469091654073998,0.002642397057542368,385.27243142659506,1.0657481536089244,2.5917548630375555,1.3655239423892183,1.2630240952385867,0.5282943751004433,0.09358918272809498,0.0005
395,0.375598279080508,0.3755980159330686,0.002330673962871593,0.37326734197019695,0.3125636617281683,0.3743250478174859,0.0026314743942997903,385.28408500758445,1.0720435532349817,2.5912501089190005,1.3691349878110832,1.268356402815843,0.4759272127188137,0.20725002065593393,0.0005
396,0.2523711772449569,0.2523709148608684,0.014801697208033225,0.23756921765283515,0.31389859454257,0.2378181112218177,0.0026238408850656936,385.2816667778867,1.0815476583378008,2.5907652830682713,1.3777829726768929,1.2536979159400738,0.4873833419894216,0.04723724071976104,0.0005
397,0.48405184271482876,0.4840515778672984,0.023882653007424412,0.460168924859874,0.3184370383702251,0.46020554313106826,0.002648475303459092,385.26864948737295,1.0895151469379893,2.5912407073131636,1.3907636909715733,1.2034194948531738,0.648131075093563,0.00971432683223271,0.0005
398,0.8882986946229854,0.8882984269598483,0.01566679679481411,0.8726316301650342,0.32160702920255085,0.8726604483151251,0.002676631370977615,385.281999860009,1.092216081305781,2.5913865524349307,1.3974878141736868,1.1729701208513672,0.8087122461411381,0.006673409755054406,0.0005
399,1.0221127042869904,1.0221124334238927,0.012650697265445734,1.009461736158447,0.32347718973419365,1.0095103430990942,0.0027086309770240876,385.27456231101604,1.0902426137746133,2.5918400794589136,1.3984847356935248,1.1594737723093105,0.8287079489936545,0.005489399079018269,0.0005
400,0.7824442760704918,0.7824440013581359,0.02201635709871337,0.7604276442594226,0.32437793079096794,0.7604519558641993,0.0027471235601692857,385.23812444840996,1.0840610660348593,2.5923874712664525,1.3944098672786132,1.1602438646915318,0.7133964549352295,0.008669687211419176,0.0005
401,0.3388435884865761,0.33884330914244054,0.018889968500308836,0.3199533406421317,0.32452130653485317,0.32002108180731553,0.0027934413554226716,385.1917788096692,1.074155611004171,2.5931321674434615,1.3857973736738867,1.1740151349242058,0.4779014523754305,0.008426338047145088,0.0005
402,0.10922937514887464,0.10922909042818879,0.009032885041310012,0.10019620538687876,0.3239627427921169,0.10191642991952252,0.0028472068585302978,385.1738809391675,1.0610586515280551,2.5940343277069733,1.3730423227483572,1.2009270795081877,0.26450769185732936,0.21746714852725924,0.0005
403,0.3842052235471363,0.38420493566423947,0.014322598914906448,0.36988233674933296,0.3233687605659144,0.3701436396454259,0.002878828968530169,385.18991723644797,1.0540743492113078,2.5944742784257073,1.3659063154585038,1.2170295959018378,0.4583198392304685,0.038253637282349436,0.0005
404,0.509950346397949,0.5099500570527777,0.016370778837743398,0.49357927821503433,0.32316710119559566,0.49372391452629344,0.002893451712671603,385.19707706757896,1.0523439889120192,2.5945171390095463,1.3641649175033121,1.220405977075326,0.5139627511536675,0.04191274099325211,0.0005
